Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,no_of_total_guests,no_of_total_days_stay
INN20173,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,52.0,0,Not_Canceled,2,2
INN13671,2,0,1,4,Meal Plan 1,0,Room_Type 4,91,2018,9,7,Online,0,0,0,109.29,2,Not_Canceled,2,5
INN08354,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,10,Online,0,0,0,123.2,1,Not_Canceled,2,1
INN30708,2,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,112.0,0,Not_Canceled,2,3
INN23496,1,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,8,30,Corporate,0,0,0,65.0,0,Canceled,1,2
INN02203,1,0,1,1,Meal Plan 1,0,Room_Type 1,91,2018,10,3,Online,0,0,0,113.4,2,Not_Canceled,1,2
INN32622,2,0,0,5,Not Selected,0,Room_Type 1,248,2018,12,27,Online,0,0,0,70.55,0,Canceled,2,5
INN01696,2,0,1,2,Meal Plan 1,0,Room_Type 1,13,2018,2,12,Online,0,0,0,91.0,2,Not_Canceled,2,3
INN25998,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,2,2
INN17908,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,2017,12,4,Offline,0,0,0,65.0,0,Not_Canceled,2,4
INN23531,2,0,0,3,Meal Plan 1,0,Room_Type 1,3,2018,1,14,Offline,0,0,0,52.0,0,Not_Canceled,2,3
INN16296,2,0,1,2,Not Selected,0,Room_Type 1,67,2018,4,1,Online,0,0,0,81.9,0,Not_Canceled,2,3
INN31338,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,2,24,Online,0,0,0,94.0,0,Not_Canceled,1,1
INN27228,2,0,0,4,Meal Plan 1,0,Room_Type 1,72,2018,3,16,Online,0,0,0,78.2,1,Canceled,2,4
INN10300,3,0,2,6,Meal Plan 1,0,Room_Type 4,131,2018,7,30,Online,0,0,0,137.19,0,Canceled,3,8
INN12593,2,0,0,3,Meal Plan 1,0,Room_Type 1,87,2018,4,14,Online,0,0,0,96.3,0,Canceled,2,3
INN14885,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled,1,3
INN25586,1,0,0,1,Not Selected,0,Room_Type 1,7,2018,9,20,Online,0,0,0,129.0,1,Canceled,1,1
INN17290,3,0,0,2,Meal Plan 1,0,Room_Type 4,65,2018,12,7,Online,0,0,0,126.0,1,Not_Canceled,3,2
INN09354,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,2,2
INN22506,2,0,0,1,Meal Plan 1,0,Room_Type 4,34,2018,9,7,Online,0,0,0,111.6,0,Not_Canceled,2,1
INN04849,2,0,1,1,Meal Plan 1,0,Room_Type 1,1,2018,4,16,Online,0,0,0,77.77,1,Not_Canceled,2,2
INN19103,2,0,0,1,Meal Plan 1,0,Room_Type 1,20,2018,11,22,Online,0,0,0,116.0,0,Not_Canceled,2,1
INN32915,2,0,1,1,Meal Plan 1,0,Room_Type 1,25,2018,10,10,Offline,0,0,0,104.0,1,Not_Canceled,2,2
INN24173,2,0,0,3,Meal Plan 1,0,Room_Type 1,9,2017,10,7,Online,0,0,0,145.0,0,Not_Canceled,2,3
INN06981,2,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,7,7,Corporate,0,0,0,94.0,0,Not_Canceled,2,1
INN13300,2,0,0,1,Not Selected,0,Room_Type 4,6,2018,10,13,Online,0,0,0,108.05,0,Not_Canceled,2,1
INN36053,2,0,2,1,Meal Plan 1,0,Room_Type 1,73,2018,1,10,Offline,0,0,0,59.8,0,Not_Canceled,2,3
INN20616,2,0,1,1,Meal Plan 1,0,Room_Type 1,101,2018,4,9,Online,0,0,0,96.3,1,Canceled,2,2
INN16351,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,Canceled,2,2
INN13195,2,0,0,4,Meal Plan 1,0,Room_Type 4,5,2017,11,10,Online,0,0,0,76.58,1,Not_Canceled,2,4
INN02642,2,0,0,3,Meal Plan 1,1,Room_Type 2,66,2018,2,9,Online,0,0,0,80.55,1,Not_Canceled,2,3
INN00259,2,0,0,3,Not Selected,0,Room_Type 1,71,2018,10,18,Online,0,0,0,108.0,1,Not_Canceled,2,3
INN18765,2,0,1,0,Meal Plan 1,0,Room_Type 1,17,2018,9,4,Online,0,0,0,138.0,2,Not_Canceled,2,1
INN30484,2,0,0,1,Meal Plan 2,0,Room_Type 1,83,2017,9,30,Offline,0,0,0,112.2,0,Not_Canceled,2,1
INN28666,2,0,1,2,Meal Plan 1,0,Room_Type 4,75,2018,7,8,Online,0,0,0,129.0,0,Canceled,2,3
INN11135,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,3,20,Offline,0,0,0,75.0,0,Canceled,2,4
INN08935,1,0,4,11,Meal Plan 1,0,Room_Type 1,155,2018,8,30,Online,0,0,0,117.42,0,Canceled,1,15
INN05598,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Online,0,0,0,120.0,0,Canceled,2,2
INN33105,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,1,2
INN27645,1,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,65.0,1,Not_Canceled,1,2
INN24869,2,0,0,4,Meal Plan 1,0,Room_Type 1,98,2018,5,3,Offline,0,0,0,95.0,1,Not_Canceled,2,4
INN32582,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73.0,0,Not_Canceled,1,1
INN06538,2,0,0,4,Meal Plan 1,0,Room_Type 1,104,2018,7,6,Online,0,0,0,83.12,1,Not_Canceled,2,4
INN31461,2,0,2,1,Not Selected,1,Room_Type 1,156,2018,8,21,Online,0,0,0,103.5,0,Canceled,2,3
INN32036,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,10,22,Online,0,0,0,75.28,0,Not_Canceled,1,1
INN10895,2,1,0,1,Meal Plan 1,0,Room_Type 1,35,2018,8,9,Online,0,0,0,152.1,1,Not_Canceled,3,1
INN24514,2,2,0,1,Meal Plan 1,1,Room_Type 6,75,2018,1,2,Online,0,0,0,180.2,1,Not_Canceled,4,1
INN07671,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,10,21,Online,0,0,0,0.0,0,Not_Canceled,1,1
INN25131,2,0,1,4,Meal Plan 1,0,Room_Type 1,96,2017,7,22,Online,0,0,0,76.5,1,Canceled,2,5
INN28498,2,0,0,3,Not Selected,0,Room_Type 1,40,2018,3,23,Online,0,0,0,108.5,1,Not_Canceled,2,3
INN07793,2,0,2,2,Meal Plan 1,0,Room_Type 1,57,2018,12,2,Online,0,0,0,88.4,1,Not_Canceled,2,4
INN18524,2,0,0,4,Not Selected,0,Room_Type 1,57,2018,3,30,Online,0,0,0,76.76,0,Canceled,2,4
INN14540,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled,2,3
INN00906,2,0,2,1,Meal Plan 1,0,Room_Type 1,179,2018,10,1,Online,0,0,0,108.9,2,Canceled,2,3
INN23193,2,0,1,3,Meal Plan 1,0,Room_Type 1,9,2018,4,28,Online,0,0,0,133.5,1,Not_Canceled,2,4
INN20266,3,0,1,1,Meal Plan 1,0,Room_Type 6,33,2018,10,3,Online,0,0,0,215.55,3,Not_Canceled,3,2
INN24260,2,0,0,1,Not Selected,0,Room_Type 1,119,2018,11,10,Online,0,0,0,161.1,1,Not_Canceled,2,1
INN14941,2,0,2,3,Not Selected,0,Room_Type 1,92,2018,8,20,Online,0,0,0,107.1,1,Canceled,2,5
INN24325,2,0,2,5,Meal Plan 2,0,Room_Type 4,200,2018,12,24,Online,0,0,0,130.05,0,Not_Canceled,2,7
INN06405,2,0,1,1,Meal Plan 1,0,Room_Type 1,15,2018,12,10,Online,0,0,0,107.5,0,Not_Canceled,2,2
INN06055,1,0,1,2,Meal Plan 1,0,Room_Type 5,192,2018,9,5,Corporate,0,0,0,106.0,0,Canceled,1,3
INN32367,2,0,2,2,Meal Plan 1,0,Room_Type 4,82,2018,10,9,Offline,0,0,0,99.96,0,Not_Canceled,2,4
INN03872,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,101.5,0,Canceled,2,2
INN21193,2,0,0,2,Not Selected,0,Room_Type 1,19,2018,11,18,Online,0,0,0,88.0,1,Not_Canceled,2,2
INN12657,2,0,2,2,Meal Plan 1,0,Room_Type 1,175,2017,9,11,Online,0,0,0,93.5,2,Not_Canceled,2,4
INN25961,2,0,2,3,Meal Plan 1,0,Room_Type 1,45,2018,4,24,Online,0,0,0,99.79,0,Not_Canceled,2,5
INN21809,1,0,0,2,Meal Plan 1,0,Room_Type 1,41,2018,10,26,Online,0,0,0,123.5,0,Not_Canceled,1,2
INN07943,2,0,2,5,Meal Plan 2,0,Room_Type 4,89,2018,7,16,Online,0,0,0,155.57,2,Not_Canceled,2,7
INN03576,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Online,0,0,0,90.0,0,Canceled,2,1
INN17384,3,0,2,3,Meal Plan 1,0,Room_Type 1,93,2018,5,12,Online,0,0,0,150.45,3,Not_Canceled,3,5
INN31777,2,0,1,3,Meal Plan 1,0,Room_Type 1,85,2018,10,6,Offline,0,0,0,85.0,1,Not_Canceled,2,4
INN08916,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,1,2
INN27509,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105.0,0,Not_Canceled,2,2
INN25580,2,0,2,3,Meal Plan 1,0,Room_Type 4,41,2017,11,8,Offline,0,0,0,60.0,1,Not_Canceled,2,5
INN01581,2,0,0,2,Meal Plan 1,0,Room_Type 1,54,2018,2,26,Online,0,0,0,78.3,1,Not_Canceled,2,2
INN02838,2,2,1,3,Meal Plan 1,0,Room_Type 6,10,2017,9,7,Online,0,0,0,159.75,1,Not_Canceled,4,4
INN05029,2,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,140.0,1,Not_Canceled,2,4
INN17275,1,2,2,4,Meal Plan 1,0,Room_Type 6,34,2018,4,24,Online,0,0,0,181.2,0,Canceled,3,6
INN17550,2,0,0,4,Not Selected,0,Room_Type 1,114,2018,7,13,Online,0,0,0,89.25,0,Not_Canceled,2,4
INN11089,3,0,0,3,Meal Plan 1,0,Room_Type 4,22,2018,11,17,Online,0,0,0,154.0,1,Canceled,3,3
INN29501,2,0,0,3,Meal Plan 1,0,Room_Type 1,15,2018,4,27,Online,0,0,0,103.44,2,Not_Canceled,2,3
INN18730,2,0,1,2,Not Selected,0,Room_Type 1,0,2017,8,31,Online,0,0,0,96.33,1,Not_Canceled,2,3
INN03920,2,0,2,3,Meal Plan 1,0,Room_Type 1,265,2018,10,9,Online,0,0,0,100.3,0,Canceled,2,5
INN18790,2,0,2,3,Meal Plan 1,0,Room_Type 1,6,2017,8,21,Online,0,0,0,96.4,0,Not_Canceled,2,5
INN00511,1,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,90.0,0,Not_Canceled,1,3
INN32524,2,0,1,2,Not Selected,0,Room_Type 1,57,2018,4,11,Online,0,0,0,94.5,0,Canceled,2,3
INN06451,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,101.5,0,Canceled,2,2
INN11194,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled,1,3
INN17910,1,2,4,6,Meal Plan 1,0,Room_Type 4,175,2018,7,10,Online,0,0,0,129.2,1,Canceled,3,10
INN29639,2,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,6,15,Offline,0,0,0,95.0,1,Not_Canceled,2,1
INN17583,1,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,90.0,0,Not_Canceled,1,2
INN32999,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,10,7,Corporate,0,0,0,90.0,1,Not_Canceled,2,2
INN34779,1,0,2,3,Meal Plan 1,0,Room_Type 1,10,2018,11,6,Offline,0,0,0,99.0,0,Not_Canceled,1,5
INN02565,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2018,12,31,Online,0,0,0,115.68,2,Not_Canceled,2,4
INN32722,2,0,0,3,Not Selected,0,Room_Type 1,77,2018,6,1,Online,0,0,0,116.1,0,Canceled,2,3
INN34139,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,9,Corporate,0,0,0,100.0,0,Canceled,2,2
INN30026,2,0,1,0,Meal Plan 1,0,Room_Type 1,24,2018,3,20,Offline,0,0,0,70.0,0,Not_Canceled,2,1
INN26446,2,2,0,2,Meal Plan 1,1,Room_Type 6,38,2018,11,4,Online,0,0,0,187.0,0,Not_Canceled,4,2
INN30716,2,1,1,4,Meal Plan 1,0,Room_Type 1,62,2017,10,19,Online,0,0,0,68.72,2,Not_Canceled,3,5
INN30834,2,0,1,1,Meal Plan 1,0,Room_Type 1,190,2018,4,9,Offline,1,13,1,70.0,0,Canceled,2,2
INN05332,3,0,0,2,Meal Plan 1,0,Room_Type 4,21,2018,3,1,Online,0,0,0,142.0,2,Not_Canceled,3,2
INN36083,2,0,1,4,Not Selected,0,Room_Type 1,5,2018,3,21,Online,0,0,0,107.0,1,Not_Canceled,2,5
INN24918,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,120.0,0,Not_Canceled,2,1
INN34131,2,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,11,12,Online,0,0,0,90.0,0,Not_Canceled,2,3
INN00671,1,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,90.0,0,Not_Canceled,1,2
INN31040,2,0,1,4,Meal Plan 1,0,Room_Type 1,66,2018,12,5,Online,0,0,0,68.07,1,Not_Canceled,2,5
INN34593,2,0,0,3,Meal Plan 1,0,Room_Type 4,8,2018,8,17,Online,0,0,0,116.78,1,Not_Canceled,2,3
INN03441,1,0,0,1,Not Selected,0,Room_Type 1,2,2018,6,30,Online,0,0,0,127.0,0,Not_Canceled,1,1
INN30826,1,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,90.0,0,Canceled,1,2
INN00952,2,0,0,2,Meal Plan 1,0,Room_Type 1,56,2018,11,16,Offline,0,0,0,75.0,0,Not_Canceled,2,2
INN00038,2,0,0,1,Meal Plan 1,0,Room_Type 1,289,2017,10,17,Offline,0,0,0,67.0,0,Not_Canceled,2,1
INN01628,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Online,0,0,0,115.0,1,Canceled,2,2
INN05274,2,0,2,2,Meal Plan 1,0,Room_Type 2,188,2018,9,4,Online,0,0,0,112.01,1,Canceled,2,4
INN13502,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95.0,0,Not_Canceled,1,3
INN18722,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0,Not_Canceled,2,3
INN30347,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled,2,2
INN28348,1,0,2,1,Not Selected,0,Room_Type 1,116,2018,12,17,Online,0,0,0,79.2,2,Not_Canceled,1,3
INN26874,2,0,0,3,Meal Plan 1,0,Room_Type 4,74,2018,9,20,Online,0,0,0,124.04,1,Not_Canceled,2,3
INN08359,2,0,2,1,Meal Plan 1,0,Room_Type 1,41,2018,3,13,Corporate,0,0,0,85.67,0,Not_Canceled,2,3
INN14696,2,0,1,2,Meal Plan 1,0,Room_Type 1,13,2017,8,24,Online,0,0,0,90.0,2,Not_Canceled,2,3
INN10684,2,0,0,2,Meal Plan 1,1,Room_Type 1,58,2018,12,9,Online,0,0,0,102.6,1,Not_Canceled,2,2
INN31932,2,0,1,5,Meal Plan 1,0,Room_Type 4,123,2018,9,20,Online,0,0,0,143.1,1,Canceled,2,6
INN28170,2,0,0,1,Not Selected,0,Room_Type 1,69,2018,9,10,Online,0,0,0,125.1,0,Not_Canceled,2,1
INN34447,2,0,2,3,Meal Plan 1,0,Room_Type 1,54,2018,6,17,Online,0,0,0,116.1,1,Not_Canceled,2,5
INN01274,2,0,2,2,Not Selected,0,Room_Type 1,208,2018,7,30,Online,0,0,0,80.75,0,Canceled,2,4
INN01662,2,0,1,4,Meal Plan 1,0,Room_Type 4,18,2018,4,18,Online,0,0,0,107.25,1,Not_Canceled,2,5
INN03305,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,10,25,Online,0,0,0,104.0,0,Not_Canceled,1,1
INN05442,1,0,1,1,Meal Plan 2,0,Room_Type 1,4,2018,5,21,Offline,0,0,0,91.0,1,Not_Canceled,1,2
INN22558,2,0,2,1,Meal Plan 1,0,Room_Type 1,177,2018,10,30,Offline,0,0,0,90.9,0,Not_Canceled,2,3
INN31517,2,0,2,4,Meal Plan 1,1,Room_Type 1,132,2018,7,22,Online,0,0,0,105.37,1,Not_Canceled,2,6
INN10977,1,0,2,1,Meal Plan 1,0,Room_Type 1,79,2018,8,13,Online,0,0,0,112.5,1,Not_Canceled,1,3
INN17312,2,0,1,1,Not Selected,0,Room_Type 1,175,2018,7,23,Online,0,0,0,85.5,1,Not_Canceled,2,2
INN07057,1,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,36.25,0,Not_Canceled,1,3
INN18843,2,0,2,2,Meal Plan 1,0,Room_Type 2,69,2018,12,23,Online,0,0,0,77.86,1,Not_Canceled,2,4
INN27762,2,0,0,1,Meal Plan 1,1,Room_Type 4,238,2018,6,18,Online,0,0,0,115.2,1,Canceled,2,1
INN04543,2,0,2,0,Meal Plan 1,0,Room_Type 1,29,2018,4,17,Online,0,0,0,95.95,1,Not_Canceled,2,2
INN34552,2,0,2,1,Meal Plan 1,0,Room_Type 4,97,2018,4,16,Online,0,0,0,102.3,0,Not_Canceled,2,3
INN05927,1,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Offline,0,0,0,67.83,0,Not_Canceled,1,3
INN30721,2,0,0,3,Meal Plan 1,0,Room_Type 1,65,2018,2,10,Offline,0,0,0,60.0,0,Not_Canceled,2,3
INN07652,2,0,0,3,Meal Plan 1,0,Room_Type 4,76,2018,5,12,Online,0,0,0,140.4,1,Not_Canceled,2,3
INN24265,1,0,1,2,Meal Plan 1,0,Room_Type 1,61,2018,12,5,Online,1,0,1,67.91,2,Not_Canceled,1,3
INN34943,2,0,1,1,Not Selected,0,Room_Type 1,71,2018,4,18,Online,0,0,0,85.5,0,Not_Canceled,2,2
INN00409,3,0,0,3,Meal Plan 1,0,Room_Type 4,85,2018,8,3,Online,0,0,0,152.1,0,Canceled,3,3
INN10128,2,0,1,2,Meal Plan 1,0,Room_Type 1,5,2018,12,19,Online,0,0,0,96.0,0,Not_Canceled,2,3
INN22808,2,0,0,1,Meal Plan 1,0,Room_Type 1,83,2018,9,1,Offline,0,0,0,112.8,0,Not_Canceled,2,1
INN07749,2,0,2,5,Meal Plan 1,0,Room_Type 1,220,2018,11,29,Online,0,0,0,73.95,2,Not_Canceled,2,7
INN16168,1,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,110.0,0,Not_Canceled,1,4
INN12704,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,2,2
INN14614,2,0,2,1,Meal Plan 1,0,Room_Type 1,58,2018,4,24,Online,0,0,0,81.08,0,Not_Canceled,2,3
INN35897,2,0,1,3,Meal Plan 1,0,Room_Type 1,190,2018,8,22,Online,0,0,0,109.25,1,Canceled,2,4
INN30436,1,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,9,19,Corporate,1,1,1,65.0,1,Not_Canceled,1,3
INN14551,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2017,9,17,Complementary,0,0,0,0.0,0,Not_Canceled,1,1
INN28554,2,0,1,3,Meal Plan 1,0,Room_Type 6,20,2018,12,22,Online,0,0,0,147.9,0,Not_Canceled,2,4
INN21128,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,8,31,Online,0,0,0,106.0,0,Not_Canceled,2,1
INN07956,2,0,2,5,Meal Plan 1,0,Room_Type 1,45,2018,11,7,Offline,0,0,0,75.0,1,Not_Canceled,2,7
INN30971,3,0,0,3,Meal Plan 2,0,Room_Type 4,151,2018,8,17,Online,0,0,0,204.0,0,Canceled,3,3
INN10936,2,0,1,3,Meal Plan 1,0,Room_Type 4,66,2018,10,31,Online,0,0,0,104.85,1,Not_Canceled,2,4
INN27224,2,0,0,1,Not Selected,0,Room_Type 1,12,2018,1,15,Online,0,0,0,75.0,0,Not_Canceled,2,1
INN35108,1,0,0,1,Meal Plan 1,0,Room_Type 1,92,2018,7,15,Online,0,0,0,99.9,1,Not_Canceled,1,1
INN26336,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,9,4,Online,0,0,0,95.0,2,Not_Canceled,1,1
INN19601,2,0,0,4,Meal Plan 1,0,Room_Type 1,58,2018,8,24,Offline,0,0,0,85.0,1,Not_Canceled,2,4
INN09060,2,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,76.67,0,Not_Canceled,2,3
INN04461,2,2,1,5,Meal Plan 1,0,Room_Type 6,85,2018,7,18,Online,0,0,0,180.3,2,Not_Canceled,4,6
INN10269,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,2,2
INN16827,2,0,0,2,Meal Plan 1,0,Room_Type 2,70,2018,6,3,Offline,0,0,0,100.0,0,Not_Canceled,2,2
INN29474,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,5,17,Offline,0,0,0,80.75,1,Not_Canceled,2,3
INN24258,2,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,5,21,Online,0,0,0,176.0,1,Canceled,2,1
INN11170,2,1,0,3,Meal Plan 1,0,Room_Type 1,130,2018,5,5,Online,0,0,0,104.4,1,Not_Canceled,3,3
INN04116,2,0,1,2,Meal Plan 2,0,Room_Type 1,309,2018,5,13,Online,0,0,0,101.0,0,Canceled,2,3
INN33848,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,6,2,Offline,0,0,0,140.0,0,Not_Canceled,2,2
INN33203,1,0,1,1,Meal Plan 2,0,Room_Type 1,88,2017,10,5,Offline,0,0,0,90.6,0,Not_Canceled,1,2
INN24987,1,0,0,2,Meal Plan 1,0,Room_Type 1,21,2017,12,17,Corporate,0,0,0,65.0,0,Not_Canceled,1,2
INN27421,2,0,0,3,Not Selected,0,Room_Type 1,86,2018,4,14,Online,0,0,0,85.5,0,Canceled,2,3
INN15475,2,0,0,3,Meal Plan 1,0,Room_Type 1,120,2018,6,15,Offline,0,0,0,80.75,0,Not_Canceled,2,3
INN28372,2,0,0,4,Not Selected,0,Room_Type 1,4,2018,12,7,Online,0,0,0,88.26,2,Not_Canceled,2,4
INN29590,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,2,10,Online,0,0,0,89.0,1,Not_Canceled,2,2
INN25529,2,0,0,3,Meal Plan 1,0,Room_Type 1,163,2018,7,14,Offline,0,0,0,112.0,1,Canceled,2,3
INN10800,2,0,2,1,Meal Plan 1,0,Room_Type 1,40,2018,8,28,Online,0,0,0,112.5,1,Not_Canceled,2,3
INN00507,3,0,2,3,Meal Plan 1,0,Room_Type 4,209,2018,10,21,Online,0,0,0,128.7,1,Canceled,3,5
INN33967,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0,Not_Canceled,1,2
INN29897,2,0,2,1,Not Selected,0,Room_Type 1,1,2018,4,23,Online,0,0,0,109.0,0,Not_Canceled,2,3
INN07184,2,0,1,4,Meal Plan 1,0,Room_Type 4,82,2018,4,6,Online,0,0,0,99.45,0,Canceled,2,5
INN30569,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,2018,9,26,Offline,0,0,0,95.0,0,Canceled,2,4
INN24348,1,0,2,2,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Online,0,0,0,0.0,0,Not_Canceled,1,4
INN24733,2,0,0,3,Not Selected,0,Room_Type 1,70,2018,4,5,Online,0,0,0,85.5,0,Not_Canceled,2,3
INN33758,1,0,0,1,Meal Plan 1,0,Room_Type 1,47,2018,4,12,Online,0,0,0,99.9,0,Canceled,1,1
INN33861,1,0,0,2,Meal Plan 1,0,Room_Type 1,16,2017,11,6,Online,0,0,0,81.0,1,Not_Canceled,1,2
INN19558,2,0,1,1,Not Selected,1,Room_Type 1,7,2017,8,15,Online,0,0,0,85.0,0,Not_Canceled,2,2
INN20505,2,0,0,3,Meal Plan 1,0,Room_Type 4,56,2018,6,1,Online,0,0,0,140.4,1,Not_Canceled,2,3
INN33073,2,0,2,2,Meal Plan 1,0,Room_Type 1,67,2018,4,2,Online,0,0,0,71.74,1,Not_Canceled,2,4
INN21372,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,19,Corporate,0,0,0,65.0,0,Not_Canceled,1,1
INN20985,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,2,2
INN34315,1,0,0,1,Not Selected,0,Room_Type 1,181,2018,10,11,Online,0,0,0,78.48,0,Canceled,1,1
INN12043,2,0,0,3,Meal Plan 1,0,Room_Type 1,31,2018,10,26,Online,0,0,0,129.0,2,Not_Canceled,2,3
INN33049,2,1,2,2,Meal Plan 1,0,Room_Type 1,17,2017,12,26,Offline,0,0,0,60.0,1,Not_Canceled,3,4
INN16008,3,0,0,1,Meal Plan 1,0,Room_Type 4,115,2018,8,6,Online,0,0,0,146.7,0,Canceled,3,1
INN00877,2,1,2,1,Not Selected,0,Room_Type 1,73,2018,4,3,Online,0,0,0,94.0,1,Not_Canceled,3,3
INN14592,2,0,1,2,Meal Plan 1,0,Room_Type 1,42,2018,1,15,Offline,0,0,0,60.0,0,Not_Canceled,2,3
INN24678,2,0,1,1,Meal Plan 1,0,Room_Type 4,23,2018,9,24,Online,0,0,0,169.0,2,Not_Canceled,2,2
INN02104,2,0,2,5,Not Selected,0,Room_Type 1,152,2018,8,20,Online,0,0,0,91.93,0,Canceled,2,7
INN21499,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled,2,4
INN16600,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52.0,0,Not_Canceled,2,2
INN10980,1,0,0,2,Meal Plan 1,0,Room_Type 1,2,2017,8,19,Complementary,0,0,0,0.0,0,Not_Canceled,1,2
INN09729,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,3,25,Offline,0,0,0,53.38,1,Not_Canceled,2,2
